example_id,trajectory_id,source_file,model_name,step_index,grid_text,carrying_key,observed_action,is_optimal_action,wall_hit,current_position,next_position,canonical_state,current_optimal_distance,next_optimal_distance,trajectory_actual_length,trajectory_recomputed_optimal_length,trajectory_length_delta,trajectory_reached_goal,stored_astar_distance,stored_astar_suspicious,trajectory_class,primary_step_failure_mode,is_failure_onset,is_terminal_failure_tail,is_pre_failure_context,pre_failure_for_step_index,selection_stage,selected_for_probe,selection_reason,probe_truths_json,optimal_actions_json,legacy_optimal_actions_json,failure_modes_json
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,5,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ A _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"4,1","5,1","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ A _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",14,13,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 4, ""row"": 1}, ""agent_location_after_down"": {""col"": 4, ""row"": 1}, ""agent_location_after_left"": {""col"": 3, ""row"": 1}, ""agent_location_after_right"": {""col"": 5, ""row"": 1}, ""agent_location_after_up"": {""col"": 4, ""row"": 1}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""RIGHT""]","[""RIGHT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,6,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ A _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"5,1","6,1","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ A _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",13,12,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 5, ""row"": 1}, ""agent_location_after_down"": {""col"": 5, ""row"": 2}, ""agent_location_after_left"": {""col"": 4, ""row"": 1}, ""agent_location_after_right"": {""col"": 6, ""row"": 1}, ""agent_location_after_up"": {""col"": 5, ""row"": 1}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""DOWN"", ""RIGHT""]","[""DOWN"", ""RIGHT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,7,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ A _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,DOWN,True,False,"6,1","6,2","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ A _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",12,11,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 6, ""row"": 1}, ""agent_location_after_down"": {""col"": 6, ""row"": 2}, ""agent_location_after_left"": {""col"": 5, ""row"": 1}, ""agent_location_after_right"": {""col"": 7, ""row"": 1}, ""agent_location_after_up"": {""col"": 6, ""row"": 1}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""DOWN"", ""RIGHT""]","[""DOWN"", ""RIGHT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,8,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,DOWN,True,False,"6,2","6,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ A _ #
3 # _ _ _ # _ _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",11,10,25,19,6,True,26,True,suboptimal_success,none,False,False,True,9,context,True,pre_failure_context,"{""agent_location"": {""col"": 6, ""row"": 2}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 2}, ""agent_location_after_right"": {""col"": 7, ""row"": 2}, ""agent_location_after_up"": {""col"": 6, ""row"": 1}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""DOWN"", ""RIGHT""]","[""DOWN"", ""RIGHT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_009,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,9,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ A _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,LEFT,False,False,"6,3","5,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ A _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",10,11,25,19,6,True,26,True,suboptimal_success,avoidable_detour,True,False,False,,failure,True,"avoidable_detour,suboptimal_success_failure_step","{""agent_location"": {""col"": 6, ""row"": 3}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 3}, ""agent_location_after_right"": {""col"": 7, ""row"": 3}, ""agent_location_after_up"": {""col"": 6, ""row"": 2}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT""]","[""RIGHT""]","[""avoidable_detour""]"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,10,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # A _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"5,3","6,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # A _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",11,10,25,19,6,True,26,True,suboptimal_success,backtrack,False,False,False,,failure,True,"backtrack,suboptimal_success_failure_step","{""agent_location"": {""col"": 5, ""row"": 3}, ""agent_location_after_down"": {""col"": 5, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 3}, ""agent_location_after_right"": {""col"": 6, ""row"": 3}, ""agent_location_after_up"": {""col"": 5, ""row"": 2}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT""]","[""RIGHT""]","[""backtrack""]"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_011,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,11,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ A _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,LEFT,False,False,"6,3","5,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ A _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",10,11,25,19,6,True,26,True,suboptimal_success,oscillation_2cycle,False,False,False,,failure,True,"avoidable_detour,backtrack,oscillation_2cycle_onset,suboptimal_success_failure_step","{""agent_location"": {""col"": 6, ""row"": 3}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 3}, ""agent_location_after_right"": {""col"": 7, ""row"": 3}, ""agent_location_after_up"": {""col"": 6, ""row"": 2}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT""]","[""RIGHT""]","[""oscillation_2cycle"", ""backtrack"", ""avoidable_detour""]"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_012,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,12,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # A _ _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"5,3","6,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # A _ _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",11,10,25,19,6,True,26,True,suboptimal_success,oscillation_2cycle,False,False,False,,failure,False,,"{""agent_location"": {""col"": 5, ""row"": 3}, ""agent_location_after_down"": {""col"": 5, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 3}, ""agent_location_after_right"": {""col"": 6, ""row"": 3}, ""agent_location_after_up"": {""col"": 5, ""row"": 2}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT""]","[""RIGHT""]","[""oscillation_2cycle"", ""backtrack""]"
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_013,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,13,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ A _ # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"6,3","7,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ A _ #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",10,9,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 6, ""row"": 3}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 3}, ""agent_location_after_right"": {""col"": 7, ""row"": 3}, ""agent_location_after_up"": {""col"": 6, ""row"": 2}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""RIGHT""]","[""RIGHT""]",[]
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74_step_014,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_74.json,together_ai/openai/gpt-oss-20b,14,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ A # 
4 # # # # # # # _ # 
5 # _ _ _ # _ _ _ # 
6 # _ _ G # _ _ _ # 
7 # _ _ _ _ _ _ _ # 
8 # # # # # # # # # ",True,DOWN,True,False,"7,3","7,4","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ A #
4 # # # # # # # _ #
5 # _ _ _ # _ _ _ #
6 # _ _ G # _ _ _ #
7 # _ _ _ _ _ _ _ #
8 # # # # # # # # #",9,8,25,19,6,True,26,True,suboptimal_success,none,False,False,False,,failure,False,,"{""agent_location"": {""col"": 7, ""row"": 3}, ""agent_location_after_down"": {""col"": 7, ""row"": 4}, ""agent_location_after_left"": {""col"": 6, ""row"": 3}, ""agent_location_after_right"": {""col"": 7, ""row"": 3}, ""agent_location_after_up"": {""col"": 7, ""row"": 2}, ""door_location"": {""col"": -1, ""row"": -1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""yes"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""yes"", ""wall_up"": ""no""}","[""DOWN""]","[""DOWN""]",[]
